ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total
C1203,Africa,Lesotho,Snacks,Offline,Critica,2020-02-03,1970-01-01 00:00:00,2020-02-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9596,Africa,Democratic Republic of the Congo,Cereales,Online,Critica,2021-07-30,1970-01-01 00:00:00,2021-09-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8124,Europa,San Marino,Frutas,Online,Baja,2021-12-25,1970-01-01 00:00:00,2022-02-08,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4066,Africa,Mauritius,Frutas,Online,Media,2021-01-03,1970-01-01 00:00:00,2021-01-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9910,Europa,Kosovo,Verduras,Online,Media,2021-08-14,1970-01-01 00:00:00,2021-09-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2841,Africa,Tunisia,Verduras,Offline,Alta,2020-01-15,1970-01-01 00:00:00,2020-01-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1253,Europa,Czech Republic,Material de oficina,Online,Alta,2021-06-20,1970-01-01 00:00:00,2021-06-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6238,Australia y Oceania,Federated States of Micronesia,Cosmeticos,Offline,Baja,2021-07-02,1970-01-01 00:00:00,2021-07-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6094,Europa,Estonia,Domestico,Offline,Media,2021-11-08,1970-01-01 00:00:00,2021-12-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7822,Asia,Nepal,Frutas,Offline,Baja,2020-05-10,1970-01-01 00:00:00,2020-06-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5625,Africa,Democratic Republic of the Congo,Bebida,Offline,Media,2020-12-15,1970-01-01 00:00:00,2021-01-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3411,Asia,Singapore,Snacks,Offline,Alta,2020-11-09,1970-01-01 00:00:00,2020-11-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1288,Asia,India,Bebida,Online,Alta,2020-07-11,1970-01-01 00:00:00,2020-07-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9070,Africa,Angola,Cereales,Offline,Media,2022-04-04,1970-01-01 00:00:00,2022-05-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5773,Asia,Kyrgyzstan,Alimento infantil,Online,Critica,2020-03-05,1970-01-01 00:00:00,2020-03-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7116,Africa,Burundi,Domestico,Offline,Critica,2021-08-31,1970-01-01 00:00:00,2021-09-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7021,Africa,South Africa,Material de oficina,Online,Media,2020-03-23,1970-01-01 00:00:00,2020-03-30,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9115,Europa,Georgia,Cereales,Offline,Baja,2022-08-14,1970-01-01 00:00:00,2022-09-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4226,Africa,The Gambia,Bebida,Offline,Baja,2021-09-19,1970-01-01 00:00:00,2021-10-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1885,Asia,Nepal,Domestico,Online,Critica,2020-10-18,1970-01-01 00:00:00,2020-10-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7827,Europa,Albania,Verduras,Online,Media,2020-09-07,1970-01-01 00:00:00,2020-09-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1490,Centroamerica y Caribe,Dominica,Material de oficina,Online,Critica,2021-03-04,1970-01-01 00:00:00,2021-03-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3516,Africa,Oman,Bebida,Online,Media,2022-06-16,1970-01-01 00:00:00,2022-07-09,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8248,Africa,Ethiopia,Cereales,Online,Media,2020-11-06,1970-01-01 00:00:00,2020-12-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6235,Centroamerica y Caribe,Saint Kitts and Nevis,Bebida,Online,Alta,2021-08-21,1970-01-01 00:00:00,2021-09-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6726,Africa,The Gambia,Verduras,Online,Media,2020-07-05,1970-01-01 00:00:00,2020-08-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6175,Africa,Rwanda,Cosmeticos,Online,Media,2022-02-15,1970-01-01 00:00:00,2022-03-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1739,Asia,Japan,Frutas,Offline,Critica,2021-07-19,1970-01-01 00:00:00,2021-07-19,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01
C4777,Europa,Ireland,Verduras,Online,Baja,2022-10-24,1970-01-01 00:00:00,2022-11-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9353,Europa,Andorra,Alimento infantil,Offline,Media,2020-05-11,1970-01-01 00:00:00,2020-06-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5733,Asia,Kazakhstan,Snacks,Online,Critica,2020-06-15,1970-01-01 00:00:00,2020-06-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2886,Europa,Italy,Verduras,Offline,Alta,2022-08-17,1970-01-01 00:00:00,2022-09-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5984,Africa,Tanzania,Snacks,Offline,Baja,2021-02-01,1970-01-01 00:00:00,2021-02-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2904,Centroamerica y Caribe,Antigua and Barbuda,Ropa,Offline,Critica,2020-06-15,1970-01-01 00:00:00,2020-07-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4722,Africa,Qatar,Cosmeticos,Online,Media,2020-01-13,1970-01-01 00:00:00,2020-01-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5222,Africa,Jordan,Carnicos,Offline,Media,2020-12-16,1970-01-01 00:00:00,2021-01-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3388,Centroamerica y Caribe,El Salvador,Domestico,Online,Baja,2021-11-27,1970-01-01 00:00:00,2021-12-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7908,Australia y Oceania,Tonga,Domestico,Offline,Baja,2020-07-12,1970-01-01 00:00:00,2020-07-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5674,Africa,Madagascar,Carnicos,Offline,Alta,2020-08-06,1970-01-01 00:00:00,2020-09-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2279,Africa,Seychelles,Alimento infantil,Offline,Media,2021-12-29,1970-01-01 00:00:00,2022-01-10,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8520,Africa,Swaziland,Bebida,Offline,Media,2022-02-23,1970-01-01 00:00:00,2022-02-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8899,Australia y Oceania,Tonga,Cereales,Online,Critica,2020-04-25,1970-01-01 00:00:00,2020-04-30,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2119,Africa,Azerbaijan,Bebida,Offline,Media,2021-11-16,1970-01-01 00:00:00,2021-11-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5586,Africa,Madagascar,Cereales,Offline,Critica,2022-08-10,1970-01-01 00:00:00,2022-08-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5911,Africa,Iran,Alimento infantil,Online,Alta,2021-07-16,1970-01-01 00:00:00,2021-08-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8406,Australia y Oceania,New Zealand,Cosmeticos,Offline,Baja,2022-05-27,1970-01-01 00:00:00,2022-07-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5588,Africa,Democratic Republic of the Congo,Domestico,Online,Critica,2020-09-29,1970-01-01 00:00:00,2020-10-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8676,Europa,Lithuania,Alimento infantil,Offline,Baja,2022-07-12,1970-01-01 00:00:00,2022-07-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7092,Africa,Seychelles,Cereales,Online,Baja,2022-09-04,1970-01-01 00:00:00,2022-09-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8962,Europa,Croatia,Cereales,Online,Critica,2020-10-20,1970-01-01 00:00:00,2020-11-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9614,Africa,Swaziland,Alimento infantil,Online,Critica,2022-08-26,1970-01-01 00:00:00,2022-10-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5080,Asia,Singapore,Snacks,Online,Alta,2021-06-27,1970-01-01 00:00:00,2021-08-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5594,Europa,Germany,Frutas,Online,Critica,2022-06-05,1970-01-01 00:00:00,2022-06-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4096,Europa,Norway,Cosmeticos,Online,Baja,2020-12-20,1970-01-01 00:00:00,2021-01-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7726,Asia,Malaysia,Cosmeticos,Online,Media,2021-08-10,1970-01-01 00:00:00,2021-08-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6328,Europa,Austria,Bebida,Online,Critica,2022-01-29,1970-01-01 00:00:00,2022-02-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3950,Asia,Malaysia,Snacks,Online,Media,2020-07-10,1970-01-01 00:00:00,2020-07-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5342,Africa,Lesotho,Cuidado personal,Offline,Alta,2022-08-20,1970-01-01 00:00:00,2022-08-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2457,Africa,Benin,Frutas,Offline,Alta,2020-03-18,1970-01-01 00:00:00,2020-03-30,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5953,Europa,Greece,Material de oficina,Offline,Baja,2021-03-05,1970-01-01 00:00:00,2021-03-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4689,Europa,Lithuania,Cereales,Offline,Baja,2022-06-03,1970-01-01 00:00:00,2022-07-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6229,Africa,Comoros,Carnicos,Offline,Alta,2022-09-02,1970-01-01 00:00:00,2022-09-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5338,Asia,Myanmar,Domestico,Offline,Media,2021-01-17,1970-01-01 00:00:00,2021-02-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6485,Africa,Ethiopia,Cuidado personal,Online,Baja,2021-05-14,1970-01-01 00:00:00,2021-06-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1344,Africa,Guinea,Cereales,Offline,Critica,2022-02-16,1970-01-01 00:00:00,2022-04-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9289,Centroamerica y Caribe,Saint Lucia,Cosmeticos,Offline,Baja,2020-10-21,1970-01-01 00:00:00,2020-11-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9899,Africa,Eritrea,Material de oficina,Offline,Media,2020-12-27,1970-01-01 00:00:00,2021-02-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1456,Africa,Niger,Cuidado personal,Offline,Baja,2022-05-21,1970-01-01 00:00:00,2022-06-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5445,Centroamerica y Caribe,Barbados,Cosmeticos,Online,Media,2022-03-29,1970-01-01 00:00:00,2022-05-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8054,Australia y Oceania,Tonga,Snacks,Offline,Critica,2022-06-30,1970-01-01 00:00:00,2022-08-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9673,Asia,Indonesia,Bebida,Offline,Baja,2022-08-19,1970-01-01 00:00:00,2022-09-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2397,Asia,Indonesia,Ropa,Online,Alta,2021-02-07,1970-01-01 00:00:00,2021-03-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1524,Africa,Lebanon,Cuidado personal,Offline,Critica,2022-06-27,1970-01-01 00:00:00,2022-08-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5054,Africa,Afghanistan,Ropa,Online,Critica,2021-10-01,1970-01-01 00:00:00,2021-10-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7190,Europa,Hungary,Frutas,Offline,Baja,2022-11-04,1970-01-01 00:00:00,2022-12-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2840,Africa,Gabon,Cosmeticos,Offline,Media,2020-02-11,1970-01-01 00:00:00,2020-03-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1112,Asia,Mongolia,Material de oficina,Offline,Media,2022-08-07,1970-01-01 00:00:00,2022-09-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2821,Norteamerica,Canada,Alimento infantil,Offline,Baja,2021-02-28,1970-01-01 00:00:00,2021-03-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4982,Africa,Afghanistan,Domestico,Online,Alta,2021-05-11,1970-01-01 00:00:00,2021-06-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5314,Europa,Liechtenstein,Cereales,Offline,Media,2022-01-02,1970-01-01 00:00:00,2022-01-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6740,Centroamerica y Caribe,Honduras,Alimento infantil,Online,Critica,2022-04-23,1970-01-01 00:00:00,2022-06-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3886,Norteamerica,Mexico,Alimento infantil,Online,Alta,2020-06-18,1970-01-01 00:00:00,2020-08-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5579,Africa,Liberia,Material de oficina,Online,Media,2020-10-08,1970-01-01 00:00:00,2020-10-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3353,Europa,Ireland,Snacks,Offline,Alta,2020-10-16,1970-01-01 00:00:00,2020-11-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2940,Africa,Morocco,Carnicos,Offline,Critica,2021-05-08,1970-01-01 00:00:00,2021-05-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1781,Centroamerica y Caribe,Dominica,Ropa,Offline,Media,2022-03-30,1970-01-01 00:00:00,2022-05-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2514,Africa,Cameroon,Domestico,Offline,Media,2020-10-21,1970-01-01 00:00:00,2020-11-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8486,Asia,Nepal,Carnicos,Offline,Baja,2021-12-04,1970-01-01 00:00:00,2021-12-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1243,Europa,Albania,Cereales,Online,Critica,2022-04-25,1970-01-01 00:00:00,2022-05-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8036,Asia,Maldives,Cuidado personal,Online,Baja,2020-07-08,1970-01-01 00:00:00,2020-07-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7318,Africa,Turkey,Ropa,Offline,Alta,2021-03-14,1970-01-01 00:00:00,2021-04-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5246,Australia y Oceania,New Zealand,Verduras,Offline,Critica,2022-04-12,1970-01-01 00:00:00,2022-05-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4180,Africa,Lebanon,Cereales,Offline,Alta,2022-01-27,1970-01-01 00:00:00,2022-02-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7183,Europa,Luxembourg,Ropa,Online,Baja,2020-09-26,1970-01-01 00:00:00,2020-11-12,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4520,Africa,Togo,Ropa,Online,Media,2021-09-07,1970-01-01 00:00:00,2021-09-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5163,Europa,Hungary,Cuidado personal,Offline,Alta,2021-07-31,1970-01-01 00:00:00,2021-08-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5282,Europa,Lithuania,Domestico,Online,Baja,2020-05-10,1970-01-01 00:00:00,2020-06-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1753,Asia,Bangladesh,Material de oficina,Offline,Media,2022-08-19,1970-01-01 00:00:00,2022-09-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5654,Asia,China,Bebida,Online,Baja,2021-12-28,1970-01-01 00:00:00,2022-01-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1768,Africa,Equatorial Guinea,Carnicos,Offline,Media,2022-06-05,1970-01-01 00:00:00,2022-06-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7080,Europa,Belgium,Cereales,Offline,Media,2022-08-14,1970-01-01 00:00:00,2022-09-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3277,Africa,Turkey,Snacks,Online,Alta,2020-03-20,1970-01-01 00:00:00,2020-03-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4250,Asia,Indonesia,Cuidado personal,Offline,Media,2021-11-07,1970-01-01 00:00:00,2021-12-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6594,Europa,Russia,Frutas,Online,Baja,2021-09-08,1970-01-01 00:00:00,2021-09-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3106,Europa,Armenia,Carnicos,Online,Media,2020-01-05,1970-01-01 00:00:00,2020-01-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5287,Centroamerica y Caribe,Belize,Cosmeticos,Online,Critica,2021-10-19,1970-01-01 00:00:00,2021-12-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2840,Europa,Finland,Snacks,Offline,Alta,2020-12-30,1970-01-01 00:00:00,2021-01-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4171,Australia y Oceania,Samoa,Alimento infantil,Offline,Baja,2021-12-14,1970-01-01 00:00:00,2021-12-19,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4892,Africa,The Gambia,Cosmeticos,Offline,Critica,2020-11-04,1970-01-01 00:00:00,2020-12-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1314,Europa,Greece,Domestico,Online,Baja,2021-05-25,1970-01-01 00:00:00,2021-07-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3954,Europa,Finland,Bebida,Online,Critica,2022-01-07,1970-01-01 00:00:00,2022-02-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6031,Centroamerica y Caribe,Trinidad and Tobago,Cereales,Offline,Baja,2020-02-05,1970-01-01 00:00:00,2020-03-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5967,Asia,Vietnam,Frutas,Online,Baja,2021-12-27,1970-01-01 00:00:00,2022-01-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2889,Asia,Indonesia,Cuidado personal,Offline,Media,2021-08-06,1970-01-01 00:00:00,2021-08-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1124,Europa,Norway,Cereales,Online,Media,2021-10-16,1970-01-01 00:00:00,2021-10-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5704,Africa,Zimbabwe,Cuidado personal,Offline,Critica,2021-07-27,1970-01-01 00:00:00,2021-08-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8864,Africa,Namibia,Alimento infantil,Online,Critica,2020-04-28,1970-01-01 00:00:00,2020-05-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3543,Australia y Oceania,Tonga,Cereales,Online,Alta,2022-02-17,1970-01-01 00:00:00,2022-04-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5881,Asia,Malaysia,Carnicos,Online,Critica,2020-01-18,1970-01-01 00:00:00,2020-02-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5722,Africa,Egypt,Bebida,Online,Critica,2020-05-21,1970-01-01 00:00:00,2020-05-21,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7114,Africa,Saudi Arabia,Domestico,Offline,Baja,2021-04-16,1970-01-01 00:00:00,2021-05-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5808,Centroamerica y Caribe,Panama,Material de oficina,Online,Critica,2022-09-26,1970-01-01 00:00:00,2022-10-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2756,Centroamerica y Caribe,Haiti,Material de oficina,Online,Media,2022-03-27,1970-01-01 00:00:00,2022-04-30,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8616,Africa,Mauritania,Cereales,Offline,Alta,2021-12-30,1970-01-01 00:00:00,2021-12-30,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3248,Africa,The Gambia,Carnicos,Offline,Critica,2021-10-08,1970-01-01 00:00:00,2021-11-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3214,Europa,Ireland,Snacks,Offline,Critica,2020-04-12,1970-01-01 00:00:00,2020-04-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3281,Europa,San Marino,Cosmeticos,Online,Baja,2022-05-14,1970-01-01 00:00:00,2022-06-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7918,Africa,United Arab Emirates,Material de oficina,Offline,Baja,2020-05-30,1970-01-01 00:00:00,2020-06-22,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8797,Africa,Mauritania,Cuidado personal,Online,Media,2021-06-28,1970-01-01 00:00:00,2021-08-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
